filename,width,height,class,xmin,ymin,xmax,ymax
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000474.png,180,160,santa,37,18,116,91
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001041.png,360,640,santa,286,79,389,225
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000461.png,180,240,santa,64,18,131,95
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000526.png,180,160,santa,39,24,117,89
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000205.png,180,160,santa,37,84,75,141
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000041.png,360,640,santa,256,22,376,142
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000790.png,180,240,santa,106,53,142,122
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000263.png,360,640,santa,155,70,311,168
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000651.png,360,640,santa,218,93,272,162
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000022.png,360,320,santa,223,115,275,172
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000163.png,360,540,santa,240,103,291,146
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000237.png,360,320,santa,131,138,188,214
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000185.png,180,320,santa,147,20,183,61
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000845.png,360,320,santa,236,215,291,274
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000699.png,120,160,santa,61,35,97,79
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001039.png,360,640,santa,290,78,388,216
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000289.png,360,320,santa,18,22,173,175
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000054.png,360,640,santa,174,50,416,258
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001084.png,360,640,santa,285,62,396,226
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000869.png,180,240,santa,139,32,178,78
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000781.png,180,240,santa,108,41,146,106
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000072.png,360,320,santa,106,78,208,174
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000106.png,120,80,santa,6,23,50,72
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000016.png,360,320,santa,170,183,203,225
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000346.png,360,640,santa,174,97,261,191
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000105.png,120,80,santa,23,30,64,69
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000778.png,180,240,santa,106,32,144,96
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000698.png,120,160,santa,59,30,100,85
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000643.png,360,320,santa,168,96,228,167
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000777.png,180,240,santa,117,23,155,91
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000446.png,180,240,santa,67,21,115,93
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000653.png,360,320,santa,207,99,260,181
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001014.png,360,640,santa,287,64,391,215
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000955.png,360,640,santa,307,3,582,324
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000071.png,360,320,santa,73,76,171,175
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000344.png,360,640,santa,223,47,340,160
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000228.png,360,320,santa,6,139,67,207
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001064.png,360,640,santa,264,117,367,244
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000840.png,360,640,santa,251,209,294,253
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000459.png,180,240,santa,104,30,155,85
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000937.png,360,640,santa,225,4,415,208
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000211.png,180,160,santa,80,86,116,122
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000555.png,180,160,santa,34,17,116,92
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000530.png,180,160,santa,29,21,104,100
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000779.png,180,240,santa,93,72,132,117
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000264.png,360,640,santa,133,48,274,139
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000388.png,180,240,santa,101,26,153,84
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000043.png,360,640,santa,259,25,373,138
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000066.png,360,640,santa,218,58,317,155
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000492.png,180,160,santa,49,19,138,91
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001023.png,360,640,santa,220,37,373,227
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000917.png,180,120,santa,15,57,43,95
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000407.png,180,240,santa,63,2,126,68
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000181.png,180,320,santa,138,9,185,57
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000260.png,360,640,santa,315,23,514,239
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001037.png,360,640,santa,280,66,398,225
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000037.png,360,640,santa,259,16,376,139
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000463.png,180,240,santa,89,17,157,125
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000224.png,360,320,santa,204,103,282,191
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000259.png,360,320,santa,153,174,194,216
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001070.png,360,640,santa,284,11,434,253
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001011.png,180,267,santa,114,20,158,66
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001024.png,360,640,santa,219,38,372,268
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000680.png,360,640,santa,249,184,306,253
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000579.png,180,120,santa,18,39,56,91
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000953.png,360,320,santa,13,3,200,275
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000712.png,120,160,santa,79,17,131,71
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000402.png,180,240,santa,108,18,159,69
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000189.png,180,135,santa,71,65,116,112
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001057.png,360,640,santa,302,81,405,208
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000493.png,180,160,santa,42,22,124,93
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000056.png,360,640,santa,182,57,405,238
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000848.png,360,320,santa,214,136,272,202
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000785.png,180,240,santa,129,27,175,71
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000620.png,360,640,santa,232,213,301,280
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000132.png,360,270,santa,63,179,106,220
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000168.png,360,270,santa,66,144,95,173
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000357.png,180,240,santa,58,29,131,119
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000676.png,360,640,santa,186,206,235,277
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000911.png,180,120,santa,25,110,75,160
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000144.png,360,540,santa,265,5,296,35
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000919.png,180,240,santa,77,22,198,176
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000721.png,120,160,santa,64,43,100,85
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000709.png,120,160,santa,84,14,126,70
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000727.png,120,160,santa,85,12,128,71
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000821.png,360,320,santa,233,94,284,167
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000847.png,360,320,santa,201,148,262,214
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000994.png,360,320,santa,63,32,175,202
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000750.png,120,160,santa,63,46,98,90
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000004.png,360,320,santa,55,103,89,146
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000761.png,180,120,santa,69,28,97,78
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000395.png,180,240,santa,129,20,185,69
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001096.png,180,240,santa,74,24,126,86
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000844.png,360,320,santa,231,198,283,265
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001069.png,360,640,santa,291,12,451,241
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000900.png,180,240,santa,125,79,172,125
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000313.png,360,640,santa,211,48,345,140
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000455.png,180,240,santa,95,17,145,83
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000531.png,180,160,santa,28,21,99,94
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000490.png,180,160,santa,37,20,119,87
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000655.png,360,640,santa,276,102,329,170
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000866.png,180,240,santa,134,40,173,84
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000947.png,360,320,santa,29,28,194,181
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000613.png,360,640,santa,295,219,327,260
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000731.png,120,160,santa,72,6,117,76
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000815.png,360,320,santa,219,84,283,171
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000683.png,360,640,santa,251,130,311,215
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000193.png,180,135,santa,68,64,116,106
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000599.png,360,640,santa,296,102,343,177
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000586.png,360,320,santa,176,102,233,169
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000203.png,180,160,santa,80,46,149,137
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000518.png,180,160,santa,3,21,70,95
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000141.png,360,270,santa,145,34,190,81
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001059.png,360,640,santa,158,7,421,311
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000717.png,120,160,santa,68,8,114,78
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000678.png,360,640,santa,233,190,288,253
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000133.png,360,270,santa,138,183,175,224
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001044.png,360,640,santa,285,78,393,231
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000406.png,180,240,santa,66,1,134,66
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000319.png,360,320,santa,107,86,181,195
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000075.png,360,320,santa,159,28,263,127
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000732.png,120,160,santa,62,8,103,71
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000878.png,180,240,santa,93,58,130,109
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000233.png,360,320,santa,7,133,64,205
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000964.png,180,320,santa,147,18,211,90
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000969.png,180,320,santa,59,3,159,99
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000398.png,180,240,santa,113,26,169,77
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000652.png,360,640,santa,222,98,279,168
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000215.png,360,640,santa,312,140,389,204
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000697.png,120,80,santa,31,38,48,61
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000351.png,640,360,santa,257,57,372,131
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000522.png,320,180,santa,95,29,233,169
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000895.png,120,180,santa,45,89,80,131
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000060.png,640,360,santa,253,45,364,128
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000870.png,240,180,santa,119,45,159,93
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001054.png,640,360,santa,92,2,362,305
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000469.png,320,180,santa,88,13,239,172
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000275.png,640,360,santa,245,148,359,250
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000426.png,240,180,santa,116,10,187,83
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000431.png,240,180,santa,138,4,192,68
